longitude,latitude,mag,tc_years,mc_window,weight
-72.773,-38.388,5.3,11.000684462696784,5.2,0.144072234580991
-68.829,-22.636,5.4,11.000684462696784,5.2,0.144072234580991
-70.19,-25.99,5.3,11.000684462696784,5.2,0.144072234580991
-71.01,-34.74,5.4,11.000684462696784,5.2,0.144072234580991
-68.973,-23.162,5.3,11.000684462696784,5.2,0.144072234580991
-69.89,-23.9,5.3,11.000684462696784,5.2,0.144072234580991
-68.87,-19.77,5.3,11.000684462696784,5.2,0.144072234580991
-67.02,-18.03,6.5,11.000684462696784,5.2,0.144072234580991
-71.198,-39.957,5.2,11.000684462696784,5.2,0.144072234580991
-68.333,-22.326,5.5,11.000684462696784,5.2,0.144072234580991
-66.544,-21.343,5.2,11.000684462696784,5.2,0.144072234580991
-70.122,-17.076,5.8,11.000684462696784,5.2,0.144072234580991
-69.57,-20.53,6.6,11.000684462696784,5.2,0.144072234580991
-70.09,-17.99,5.5,11.000684462696784,5.2,0.144072234580991
-68.899,-29.252,5.4,11.000684462696784,5.2,0.144072234580991
-69.333,-19.454,5.6,11.000684462696784,5.2,0.144072234580991
-68.357,-21.905,5.5,11.000684462696784,5.2,0.144072234580991
-67.354,-27.539,5.4,11.000684462696784,5.2,0.144072234580991
-69.62,-17.51,5.6,11.000684462696784,5.2,0.144072234580991
-67.053,-24.264,5.5,11.000684462696784,5.2,0.144072234580991
-69.061,-31.515,6.2,11.000684462696784,5.2,0.144072234580991
-68.804,-30.239,5.2,11.000684462696784,5.2,0.144072234580991
-67.181,-31.965,5.2,11.000684462696784,5.2,0.144072234580991
-67.442,-21.845,5.4,11.000684462696784,5.2,0.144072234580991
-67.15,-23.82,5.4,11.000684462696784,5.2,0.144072234580991
-69.361,-32.372,5.3,11.000684462696784,5.2,0.144072234580991
-65.61,-22.01,6.1,11.000684462696784,5.2,0.144072234580991
-67.461,-28.822,5.2,11.000684462696784,5.2,0.144072234580991
-72.395,-36.467,5.4,11.000684462696784,5.2,0.144072234580991
-70.818,-31.117,5.4,11.000684462696784,5.2,0.144072234580991
-68.784,-21.553,5.2,11.000684462696784,5.2,0.144072234580991
-68.24,-23.5,5.9,11.000684462696784,5.2,0.144072234580991
-66.651,-27.879,5.3,11.000684462696784,5.2,0.144072234580991
-67.69,-23.21,5.4,11.000684462696784,5.2,0.144072234580991
-69.405,-24.023,5.7,11.000684462696784,5.2,0.144072234580991
-70.169,-25.503,5.6,11.000684462696784,5.2,0.144072234580991
-70.441,-28.433,5.3,11.000684462696784,5.2,0.144072234580991
-68.5,-20.36,5.3,11.000684462696784,5.2,0.144072234580991
-69.887,-24.02,5.3,11.000684462696784,5.2,0.144072234580991
-69.244,-25.395,5.3,11.000684462696784,5.2,0.144072234580991
-68.917,-19.648,5.4,11.000684462696784,5.2,0.144072234580991
-66.7,-23.43,6.1,11.000684462696784,5.2,0.144072234580991
-68.642,-19.971,5.2,11.000684462696784,5.2,0.144072234580991
-68.34,-29.112,5.6,11.000684462696784,5.2,0.144072234580991
-70.701,-29.456,5.4,11.000684462696784,5.2,0.144072234580991
-68.424,-21.089,5.3,11.000684462696784,5.2,0.144072234580991
-67.326,-28.858,5.3,11.000684462696784,5.2,0.144072234580991
-70.19,-32.86,5.3,11.000684462696784,5.2,0.144072234580991
-69.09,-21.13,6.2,11.000684462696784,5.2,0.144072234580991
-67.13,-19.072,5.2,11.000684462696784,5.2,0.144072234580991
-67.182,-24.008,5.2,11.000684462696784,5.2,0.144072234580991
